,CF,SF,lat,lon,geo_size
363,Claiborne County,Tennessee,36.4667735,-83.65581525898237,0.018526136026499843
364,Claiborne Parish,Louisiana,32.801025,-92.98164197583358,0.049292883331499844
365,Clallam County,Washington,48.182852,-123.9005787015507,0.0349147546259999
366,Clare County,Michigan,43.9891865,-84.84702993828756,0.03805430662250032
367,Clarendon County,South Carolina,33.6886685,-80.24645338495002,0.009105593332500099
368,Clarion County,Pennsylvania,41.2025665,-79.43765102993169,0.02091956038449993
369,Clark County,Nevada,35.9270635,-115.25320828072788,0.0007102415140000002
370,Clarke County,Georgia,31.5879045,-87.81360821257758,0.0013815505959999762
371,Clatsop County,Oregon,46.0363205,-123.68085840184742,0.0007633785514999492
372,Clay County,Minnesota,36.3495705,-90.41384352080857,0.0021163623804999728
373,Clayton County,Georgia,42.862145999999996,-91.3525855131573,0.001762640464499973
374,Clear Creek County,Colorado,39.709086,-105.66000200139794,0.050984474841499934
375,Clearfield County,Pennsylvania,40.9888275,-78.4437943641243,0.021040876446500004
376,Clearwater County,Minnesota,46.601071,-115.63271729896834,0.14377038725300062
377,Cleburne County,Alabama,35.535854,-92.02123102217722,0.02882039926699995
378,Clermont County,Ohio,39.020624,-84.16962312393566,0.007997751672
379,Cleveland County,North Carolina,33.8842255,-92.1838637987726,0.009307278407999877
380,Clinch County,Georgia,30.882738,-82.73126762215658,0.07365257703700027
381,Clinton County,Michigan,41.8802895,-90.53281324938212,0.004194908858000051
382,Cloud County,Kansas,39.479779,-97.64885446813031,0.08485245274149983
383,Coahoma County,Mississippi,34.255731499999996,-90.64296236228641,0.04921034564550013
384,Coal County,Oklahoma,34.592875,-96.30208383333334,0.065965384227
385,Coamo Municipio,Puerto Rico,18.096165,-66.35360938604737,5.438871000000423e-05
386,Cobb County,Georgia,33.912405,-84.58504631608696,0.0005914216290000694
387,Cochise County,Arizona,31.880344,-109.74970385455148,0.0020935424534998578
388,Cochran County,Texas,33.607378499999996,-102.82849592650325,0.19504857101350054
389,Cocke County,Tennessee,35.947952,-83.09428069386516,0.01799591632600011
390,Coconino County,Arizona,35.630087,-112.04240924999999,0.0002712370405000169
391,Codington County,South Dakota,44.977526499999996,-97.18832797785683,0.1163388643345
392,Coffee County,Georgia,31.5895095,-82.8436648071254,0.008371071214000004
393,Coffey County,Kansas,38.236056,-95.73789316543002,0.08713287352149968
394,Coke County,Texas,31.890235,-100.52961351189873,0.14172787399349987
395,Colbert County,Alabama,34.7365355,-87.59560638009404,0.013126238881999966
396,Cole County,Missouri,38.5306665,-92.24470556858547,0.022577404357500094
397,Coleman County,Texas,31.745483999999998,-99.46113664075752,0.005635005235500046
398,Coles County,Illinois,39.530681,-88.21677365541822,0.0014818416025000059
399,Colfax County,New Mexico,36.6069315,-104.690795041649,0.21970088310499974
400,Colleton County,South Carolina,32.7895455,-80.65515095967777,0.009842641392499893
401,Collier County,Florida,26.145117,-81.36997889276707,0.000764488149999973
402,Collin County,Texas,33.194480999999996,-96.56757608019552,0.00013244841650002058
403,Collingsworth County,Texas,34.9647645,-100.27011630816523,0.2350055208060005
404,Colonial Heights city,Virginia,37.265823999999995,-77.39893578846153,0.0009736676859999551
405,Colorado County,Texas,29.6045075,-96.52353755329258,0.0634135916409996
406,Colquitt County,Georgia,31.180376000000003,-83.77012909073483,0.00032069215650001203
407,Columbia County,Washington,46.311916,-117.92687470884132,0.26416159123049987
408,Columbiana County,Ohio,40.755175,-80.8030960027206,0.008915913515000057
409,Columbus County,North Carolina,34.213905,-78.62497104131506,0.01654759993349994
410,Colusa County,California,39.1692215,-122.20669574458381,0.018222492311999742
411,Comal County,Texas,29.816262000000002,-98.28934081727519,0.006935587642000023
412,Comanche County,Kansas,34.6309915,-98.48403007856639,0.20756305935049987
413,Comerío Municipio,Puerto Rico,18.224966000000002,-66.21854651967635,0.00021315591049998842
414,Concho County,Texas,31.333828500000003,-99.8576918954179,0.24388441268799982
415,Concordia Parish,Louisiana,31.3659845,-91.70371252931577,0.006254365936500029
416,Conecuh County,Alabama,31.467073,-86.95147466692744,0.03718570389699996
417,Conejos County,Colorado,37.1987235,-106.1713703373812,0.2766754248055003
418,Contra Costa County,California,37.909805,-121.98553484168337,0.0006477264635000248
419,Converse County,Wyoming,42.8944705,-105.48569087298533,0.0029426826024999114
420,Conway County,Arkansas,35.26711,-92.67641283629176,0.004948019428500071
421,Cook County,Minnesota,47.7460715,-90.34081520690259,0.5000022750150006
422,Cooke County,Texas,33.6860695,-97.21442532217272,0.002185188447500032
423,Cooper County,Missouri,38.872545,-92.78895562993755,0.0596473409675001
424,Coos County,Oregon,43.1384695,-124.10565058413766,0.021408792846499988
425,Coosa County,Alabama,32.9285735,-86.26186230550564,0.07799009363699984
426,Copiah County,Mississippi,31.867852499999998,-90.42683356238925,0.02971679230599988
427,Corozal Municipio,Puerto Rico,18.304458,-66.32891369032669,0.0009091259530000062
428,Corson County,South Dakota,45.709869999999995,-101.15556884139629,0.2048092721910007
429,Cortland County,New York,42.600229999999996,-76.07172314478873,0.04211861873699992
430,Coryell County,Texas,31.394555500000003,-97.80118279903841,0.0006226709640000057
431,Coshocton County,Ohio,40.3055925,-81.90551570089067,0.025780005291000083
432,Costilla County,Colorado,37.3267135,-105.45593963148585,0.1650897733210003
433,Cottle County,Texas,34.0743245,-100.28290552877196,0.22808197667299965
434,Cotton County,Oklahoma,34.284758,-98.37442590314342,0.07862929115849995
435,Cottonwood County,Minnesota,44.021606500000004,-95.16080091909792,0.06145777951599998
436,Covington County,Alabama,31.258195,-86.44723717169576,0.03512243502550007
437,Covington city,Virginia,37.780875,-79.9886610029331,0.0006709619994999391
438,Coweta County,Georgia,33.3514215,-84.77978862178111,0.0009761358579999688
439,Cowley County,Kansas,37.2384875,-96.83750429785056,0.06372744829699974
440,Cowlitz County,Washington,46.119210499999994,-122.61472553132747,0.03507508889150009
441,Craig County,Virginia,36.754789,-95.21552888843212,0.0872295953655002
442,Craighead County,Arkansas,35.847391,-90.66015126217738,0.003481730032499898
443,Crane County,Texas,31.369253999999998,-102.54030900085289,0.19304713205250104
444,Craven County,North Carolina,35.1107485,-77.09318768578831,0.0003218195209999372
445,Crawford County,Michigan,41.6656205,-80.06614274425695,0.028122790636999545
446,Creek County,Oklahoma,35.9015055,-96.3246008052686,0.0017699580249999447
447,Crenshaw County,Alabama,31.7466065,-86.29662536344982,0.021616235597000173
448,Crisp County,Georgia,31.917108499999998,-83.76636423935469,0.02003434335900009
449,Crittenden County,Kentucky,37.336466,-88.08550176016635,0.010775416941999957
450,Crockett County,Tennessee,30.687021,-101.37081582899759,0.014656950724499981
451,Crook County,Oregon,44.130562,-120.32214076649807,0.6231107920020003
452,Crosby County,Texas,33.6167625,-101.30000004378165,0.07293276504350017
453,Cross County,Arkansas,35.296389000000005,-90.77217293892406,0.002467624679499983
454,Crow Wing County,Minnesota,46.481316,-94.07037659658812,0.001012555181500012
455,Crowley County,Colorado,38.316145,-103.77846548035953,0.21355916842349967
456,Culberson County,Texas,31.3321095,-104.49678861807725,0.9370236307255001
457,Culebra Municipio,Puerto Rico,18.318880999999998,-65.29619346847949,0.030780716833000148
458,Cullman County,Alabama,34.0858815,-86.90442290364436,0.012379923894000075
459,Culpeper County,Virginia,38.503489,-78.0004829933905,0.0019233630939999749
460,Cumberland County,Kentucky,43.8189145,-70.3267886413538,0.039894686727499684
461,Cuming County,Nebraska,41.9164405,-96.78745946491884,0.07266028594899983
462,Currituck County,North Carolina,36.289977,-75.84642445337018,0.018245324784000178
463,Curry County,Oregon,34.6287665,-103.3748961650528,0.19653802810150034
464,Custer County,South Dakota,44.2235515,-114.29339085646689,0.4412308327584999
465,Cuyahoga County,Ohio,41.692555999999996,-81.72993466058043,0.00019158132100006664
466,Dade County,Georgia,37.432289499999996,-93.85012054523347,0.012216745055999914
467,Daggett County,Utah,40.832322000000005,-109.69754532083489,0.1994252440240003
468,Dakota County,Minnesota,44.6976065,-93.02523371484736,0.013538919217999672
469,Dale County,Alabama,31.409374,-85.60381919888243,0.01659891820999969
470,Dallam County,Texas,36.2777005,-102.60230232559664,0.0014912263489999928
471,Dallas County,Alabama,32.3883895,-87.12772100330727,0.012371800210500031
472,Dane County,Wisconsin,43.0695875,-89.42475617373209,0.00037317011300000094
473,Daniels County,Montana,48.782334500000005,-105.52987278906198,0.45209153382299966
474,Danville city,Virginia,36.59276,-79.4162551086207,0.000521008629500017
475,Dare County,North Carolina,35.6911955,-75.72297139566999,0.08035849651400082
476,Darke County,Ohio,40.135087999999996,-84.61937087397845,0.010265373831999906
477,Darlington County,South Carolina,34.310401,-79.91265495106383,0.02880784718549996
478,Dauphin County,Pennsylvania,40.389572,-76.83720556170019,0.00011128011599999916
479,Davidson County,North Carolina,36.187053500000005,-86.78086235214826,0.0006634021895000246
480,Davie County,North Carolina,35.902502999999996,-80.53762949733765,0.02283691576400014
481,Daviess County,Kentucky,37.7456405,-87.069110158238,0.001926418264000014
482,Davis County,Utah,40.963327,-112.09239623839889,0.00019726274650000496
483,Davison County,South Dakota,43.674606,-98.14618729267795,0.0009559856114999826
484,Dawes County,Nebraska,42.7184845,-103.1269695644547,0.007654849586000044
485,Dawson County,Nebraska,47.325877500000004,-104.92606273657024,0.12749578317450025
486,Day County,South Dakota,45.3689555,-97.60371580603899,0.12785466789849942
487,De Baca County,New Mexico,34.3839425,-104.42050326299409,0.5922280725875001
488,De Soto Parish,Louisiana,32.0949405,-93.7858842588823,0.039154034122999996
489,De Witt County,Illinois,40.1659225,-88.90779460060975,0.01595129104050015
490,DeKalb County,Illinois,34.529790500000004,-85.72319030223335,0.0019557798639998733
491,DeSoto County,Florida,27.1867235,-81.80977222001191,0.0015615538065000228
492,DeWitt County,Texas,29.0988035,-97.3064148032519,0.04731691136049991
493,Deaf Smith County,Texas,34.9672215,-102.6050939252579,0.3812204229169986
494,Dearborn County,Indiana,39.121538,-84.96025941284748,0.019378820489500213
495,Decatur County,Kansas,39.784752,-100.46029891271591,0.23859215355099989
496,Deer Lodge County,Montana,46.012465500000005,-113.09941721978404,0.20194338523800004
497,Defiance County,Ohio,41.296527499999996,-84.5156186642014,0.026462215758500045
498,Del Norte County,California,41.691114999999996,-123.94978728578664,0.04924109379500072
499,Delaware County,Ohio,42.1826495,-74.95306836505253,0.010403761056999831
500,Delta County,Michigan,45.742318,-86.89252101448655,0.09078888557050113
501,Denali Borough,Alaska,63.543084,-149.91917166335497,5.997236355378016
502,Dent County,Missouri,37.60212,-91.48193828845163,0.08249839898349944
503,Denton County,Texas,33.208946,-97.11555407431044,0.0004961658529999738
504,Denver County,Colorado,39.764358,-104.95490921507768,0.0002425027949999852
505,Des Moines County,Iowa,40.8853855,-91.19610853013738,0.04466026496050001
506,Deschutes County,Oregon,44.000840499999995,-121.40621650460494,0.02887088924800012
507,Desha County,Arkansas,33.818236999999996,-91.30304992046032,0.13144790199099957
508,Deuel County,South Dakota,41.112258,-102.33318798697005,0.00486834920000006
509,Dewey County,South Dakota,45.096799000000004,-100.9060313307269,0.7208758561684991
510,Dickens County,Texas,33.618224,-100.77893017871864,0.22778444309199955
511,Dickenson County,Virginia,37.130794,-82.36082490829074,0.019235866777499944
512,Dickey County,North Dakota,46.10873,-98.50565724816985,0.0023844794109999772
513,Dickinson County,Michigan,45.9841845,-87.86719210339186,0.13301662816900017
514,Dickson County,Tennessee,36.147031,-87.36119717176871,0.026801831969499996
515,Dillingham Census Area,Alaska,59.6556025,-158.1863264610186,0.06520553094200054
516,Dillon County,South Carolina,34.425456,-79.39129780021767,0.01700860122000004
517,Dimmit County,Texas,28.4229615,-99.7548935967834,0.21452975945199934
518,Dinwiddie County,Virginia,37.0724,-77.64622894139441,0.018927930456500035
519,District of Columbia,District of Columbia,38.893581,-76.98771919057909,4.314046199999904e-05
520,Divide County,North Dakota,48.817901500000005,-103.49424025507614,0.41042376785150014
521,Dixie County,Florida,29.5371515,-83.2210517546279,0.05953603306449983
522,Dixon County,Nebraska,42.513321000000005,-96.86887357544603,0.07710230335750011
523,Doddridge County,West Virginia,39.2706395,-80.74868614378238,0.02977866347849983
524,Dodge County,Minnesota,43.412960999999996,-88.70309359289254,0.023191028979499807
525,Dolores County,Colorado,37.690582,-108.50630631406904,0.28282515732499974
526,Doniphan County,Kansas,39.80778,-95.10800626807608,0.02299025600899971
527,Donley County,Texas,34.9670535,-100.81413024836814,0.23715990761249964
528,Dooly County,Georgia,32.1603555,-83.82027165993439,0.027311828840500204
529,Door County,Wisconsin,45.063441499999996,-86.9815169159038,0.08956241213200049
530,Dorado Municipio,Puerto Rico,18.4565065,-66.27221809739,0.00094017656049999
531,Dorchester County,South Carolina,38.3814755,-76.09860049554531,0.0004818469964999807
532,Dougherty County,Georgia,31.5431065,-84.22194208894058,0.009646832613000032
533,Douglas County,Minnesota,43.32188,-122.889001015118,0.027285036684000095
534,Doña Ana County,New Mexico,32.4178805,-106.83781552376067,0.0008508269340000227
535,Drew County,Arkansas,33.5901525,-91.71456881832268,0.00992527679749999
536,DuPage County,Illinois,41.839886500000006,-88.09105311486486,0.0002963702144999474
537,Dubois County,Indiana,38.3646045,-86.87691291228127,0.02619979241500012
538,Dubuque County,Iowa,42.484866,-90.89526476270575,0.040895746436999975
539,Duchesne County,Utah,40.3199565,-110.43662053997122,0.21876302035849968
540,Dukes County,Massachusetts,41.378104,-70.70636584855046,0.08447303294950022
541,Dundy County,Nebraska,40.177607,-101.6884377799231,0.2521803029814999
542,Dunklin County,Missouri,36.313494,-90.01534166666667,0.01638595458900005
543,Dunn County,North Dakota,47.4014895,-102.65240147512567,0.6420185537164997
544,Duplin County,North Carolina,34.952918499999996,-77.90770519740457,0.03134882310349983
545,Durham County,North Carolina,36.051070499999994,-78.86813231315921,0.0009267302159999813
546,Dutchess County,New York,41.759364000000005,-73.72697503601742,0.0017682457305001164
547,Duval County,Florida,30.344607,-81.65217518616763,0.0003782672810000121
548,Dyer County,Tennessee,36.046644,-89.42384541952937,0.01231417706349997
549,Eagle County,Colorado,39.6377985,-106.6461319273933,0.02338292400049995
550,Early County,Georgia,31.2956985,-84.86558232102908,0.03261535585500004
551,East Baton Rouge Parish,Louisiana,30.5163245,-91.08938751428107,0.0001741704249999928
552,East Carroll Parish,Louisiana,32.7713095,-91.251499129886,0.07428752648450009
553,East Feliciana Parish,Louisiana,30.824647,-91.03865522608695,0.03223176154000004
554,Eastland County,Texas,32.2968275,-98.79816871503223,0.04681664585049995
555,Eaton County,Michigan,42.5942685,-84.83873082016552,0.0007750424930000154
556,Eau Claire County,Wisconsin,44.725325999999995,-91.28596520131809,0.000307843854500002
557,Echols County,Georgia,30.73189,-82.94585493186852,0.08239670775150018
558,Ector County,Texas,31.870745499999998,-102.54290919951923,0.00031195678550002386
559,Eddy County,New Mexico,32.482752500000004,-104.28717268941101,0.42729076153600026
560,Edgar County,Illinois,39.681658,-87.74956610793114,0.003497215900499985
561,Edgecombe County,North Carolina,35.9154865,-77.57816151355013,0.035019693123499854
562,Edgefield County,South Carolina,33.754449,-81.9472696916178,0.016911918902499854
563,Edmonson County,Kentucky,37.198765,-86.2323111820503,0.018027333508000058
564,Edmunds County,South Dakota,45.418473,-99.21520332313938,0.17807824337950043
565,Edwards County,Illinois,29.9572195,-100.34827891114065,0.0018178453424999685
566,Effingham County,Illinois,39.0652975,-88.58343146355054,0.02078554035350016
567,El Dorado County,California,38.785011,-120.52560707980095,0.00039310458750004213
568,El Paso County,Colorado,38.824058,-104.5630644749377,0.0027331097890000693
569,Elbert County,Georgia,39.2165955,-104.18904908006125,0.028967247707999792
570,Elk County,Pennsylvania,41.415062000000006,-78.75685987978653,0.07834430993549964
571,Elkhart County,Indiana,41.5977665,-85.85849647276778,0.0030408376389999244
572,Elko County,Nevada,41.060219000000004,-115.53013260593342,2.1468278179339984
573,Elliott County,Kentucky,38.1317115,-83.06265277391009,0.027936742720500094
574,Ellis County,Kansas,32.301005,-96.762289694574,0.11158457157350019
575,Ellsworth County,Kansas,38.694693,-98.2025488090155,0.05087171025400013
576,Elmore County,Alabama,43.433913000000004,-115.52896341789119,0.005602288792000097
577,Emanuel County,Georgia,32.5665805,-82.30792817937049,0.04780533169799964
578,Emery County,Utah,39.102425499999995,-110.70854471528071,0.9134372160665025
579,Emmet County,Michigan,45.56831,-85.01275480022602,0.1055179764359993
580,Emmons County,North Dakota,46.287748,-100.24663652777778,0.470160157277
581,Emporia city,Virginia,36.6964405,-77.53493153411195,0.001063032752999914
582,Erath County,Texas,32.2151175,-98.22805044501666,0.02917617745
583,Erie County,Ohio,42.182385,-80.14065891953405,0.09209351551649939
584,Escambia County,Alabama,30.7457135,-87.41982783481862,0.04319410373350011
585,Esmeralda County,Nevada,37.7224505,-117.67656527953889,0.9507599219104994
586,Essex County,New York,42.6352555,-70.85654501192869,0.030858995299500275
587,Estill County,Kentucky,37.6978925,-83.93093141748466,0.016877993329500306
588,Etowah County,Alabama,34.021117000000004,-86.04329530763957,0.0007735760195000034
589,Eureka County,Nevada,40.080676,-116.21954907879731,1.1415656991639995
590,Evangeline Parish,Louisiana,30.741078,-92.38525075271048,0.01336492093749995
591,Evans County,Georgia,32.1634385,-81.88902762229131,0.019013937978499835
592,Fairbanks North Star Borough,Alaska,64.85625200000001,-146.36410775978823,0.0009328465170000356
593,Fairfax County,Virginia,38.8316505,-77.32334045783132,8.63959500000138e-05
594,Fairfax city,Virginia,38.8524855,-77.30202697209062,0.0004248035220000013
595,Fairfield County,Ohio,34.373699,-81.07792905240339,0.003878505268500032
596,Fajardo Municipio,Puerto Rico,18.3595555,-65.58994197639932,0.0007130227894999932
597,Fall River County,South Dakota,43.239492999999996,-103.52746312656055,0.013211399818999863
598,Fallon County,Montana,46.284486,-104.4655613173278,0.4911654055335005
599,Falls Church city,Virginia,38.884609499999996,-77.17723723758664,0.0001773394149999656
600,Falls County,Texas,31.253265499999998,-96.93903686346863,0.09090584164750035
601,Fannin County,Georgia,33.613297,-96.11933537325808,0.039769032009499994
602,Faribault County,Minnesota,43.67474,-93.9481936225073,0.0516853713840001
603,Faulk County,South Dakota,45.071231999999995,-99.14529636804536,0.29768694495100034
604,Faulkner County,Arkansas,35.1053335,-92.33318940912764,0.0002481400844999868
605,Fauquier County,Virginia,38.711504500000004,-77.81587060665747,0.003454419034999942
606,Fayette County,Ohio,29.895938,-96.91135825664671,0.036142044939499574
607,Fentress County,Tennessee,36.357043000000004,-84.92649283456299,0.03164597932950005
608,Fergus County,Montana,47.248399,-109.3597830359436,0.002721760990999998
609,Ferry County,Washington,48.4156575,-118.52365559627897,0.35434536359249885
610,Fillmore County,Minnesota,43.674090500000005,-92.09015109186296,0.05313051912150014
611,Finney County,Kansas,38.000743,-100.88357970419455,0.005462658791999929
612,Fisher County,Texas,32.7449955,-100.40234368074215,0.1261936156695005
613,Flagler County,Florida,29.466099999999997,-81.27792305026479,0.000627481507499985
614,Flathead County,Montana,48.298901,-114.09209644599144,0.009027457906500022
615,Fleming County,Kentucky,38.3482525,-83.67838005252045,0.044762627600499955
616,Florence County,South Carolina,45.867279999999994,-88.37550753718703,0.01519528555450001
617,Florida Municipio,Puerto Rico,18.375444,-66.56012625096899,0.002197496161000038
618,Floyd County,Kentucky,34.0727805,-101.30302175178548,0.0034372995075000554
619,Fluvanna County,Virginia,37.847902,-78.27296558577166,0.03559546994050015
620,Foard County,Texas,33.987973499999995,-99.76164561298617,0.1788095925114999
621,Fond du Lac County,Wisconsin,43.741021,-88.52290037911523,0.010523664235999992
622,Ford County,Illinois,37.6917565,-99.88693292954333,0.0012935620365000042
623,Forest County,Pennsylvania,41.475388499999994,-79.23552915941254,0.057669855785500074
624,Forrest County,Mississippi,31.17212,-89.24712646213278,0.0665516331914999
625,Forsyth County,North Carolina,36.1174185,-80.25207455749354,0.0011097290625000367
626,Fort Bend County,Texas,29.52543,-95.74560152427185,0.0012733730750000142
627,Foster County,North Dakota,47.457258499999995,-98.88310458324524,0.19982893786849965
628,Fountain County,Indiana,40.160289000000006,-87.26436823793438,0.023979300008000113
629,Franklin County,Washington,44.824236,-72.87446267330954,0.13978975636650057
630,Franklin Parish,Louisiana,32.1388465,-91.69977825040388,0.002293689321999985
631,Franklin city,Virginia,36.6774615,-76.9326228476283,0.0005739087184999219
632,Frederick County,Virginia,39.470158,-77.36792254014779,0.03073469690949996
633,Fredericksburg city,Virginia,38.298074,-77.48575425616697,0.0012096769284999761
634,Freeborn County,Minnesota,43.67474,-93.34890547184285,0.044618557022500296
635,Freestone County,Texas,31.712984499999997,-96.15770013315573,0.026119210682000002
636,Fremont County,Wyoming,43.1353055,-108.57031320192308,0.004467073021500061
637,Fresno County,California,36.746333500000006,-119.63631748650107,0.0002641231344999733
638,Frio County,Texas,28.866095,-99.10749957829238,0.08951866434499985
639,Frontier County,Nebraska,40.5249635,-100.38223422553816,0.26978924660699966
640,Fulton County,Ohio,36.37455,-91.80360767357091,0.014747108827000005
641,Furnas County,Nebraska,40.177154,-99.91224663342909,0.1973522758394999
642,Gadsden County,Florida,30.5495205,-84.63552609550563,0.018507530017000062
643,Gage County,Nebraska,40.262328,-96.68998303347126,0.06952044606650015
644,Gaines County,Texas,32.739804500000005,-102.63512123070804,0.0005761388265000234
645,Galax city,Virginia,36.660027,-80.92751815891472,0.000963911382999997
646,Gallatin County,Kentucky,45.3294465,-111.20554388170888,0.008779132929499965
647,Gallia County,Ohio,38.8088795,-82.38916316097797,0.021069728319500148
648,Galveston County,Texas,29.330346499999997,-94.884518,0.0038214152645001304
649,Garden County,Nebraska,41.6155635,-102.31102167559501,0.48430511181600094
650,Garfield County,Washington,37.8445095,-111.49935010072448,0.2177263240279997
651,Garland County,Arkansas,34.580839999999995,-93.10608646182307,0.06318331444700022
652,Garrard County,Kentucky,37.6515115,-84.5496838701201,0.02082604018450008
653,Garrett County,Maryland,39.462489500000004,-79.29472993954934,0.027928965477499845
654,Garvin County,Oklahoma,34.68088,-97.24763726912929,0.015183459130500046
655,Garza County,Texas,33.179586,-101.29803548132861,0.22440471084199956
656,Gasconade County,Missouri,38.431126500000005,-91.5057060677048,0.002543580279999901
657,Gaston County,North Carolina,35.2837835,-81.18214138970588,0.0004892527794999775
658,Gates County,North Carolina,36.423033000000004,-76.70949079896813,0.020443538985499773
659,Geary County,Kansas,39.0443845,-96.73210265715934,0.03397630259400015
660,Geauga County,Ohio,41.531195999999994,-81.19690038844288,0.006191370721499731
661,Gem County,Idaho,44.1556775,-116.28606552298507,0.14250005083600012
662,Genesee County,Michigan,43.000057,-78.18647127060223,0.00016158392399999482
663,Geneva County,Alabama,31.096254000000002,-85.83901322120943,0.015482943581999841
664,Gentry County,Missouri,40.210213499999995,-94.41039649970662,0.07434731072899999
665,George County,Mississippi,30.8649135,-88.65167722596796,0.021178589983999886
666,Georgetown County,South Carolina,33.41582,-79.33323946990546,0.003585558319000104
667,Gibson County,Tennessee,38.349852,-87.5677854654181,0.011240838432999906
668,Gila County,Arizona,33.7415905,-110.6813387640334,0.06658944505399994
669,Gilchrist County,Florida,29.749155000000002,-82.79788961516482,0.035415361287999894
670,Giles County,Virginia,37.314547000000005,-80.66800644969226,0.01590075181550024
671,Gillespie County,Texas,30.317174,-98.94559484473447,0.09704409425249994
672,Gilliam County,Oregon,45.438854500000005,-120.2440335831873,0.3638217445959987
673,Gilmer County,West Virginia,34.701965,-84.45410332095736,0.0072078449110000034
674,Gilpin County,Colorado,39.842047,-105.51525150791497,0.04096055444650026
675,Glacier County,Montana,48.654635,-112.96587879438502,0.0034141339030000256
676,Glades County,Florida,26.98981,-81.22319982645631,0.028119314865000154
677,Gladwin County,Michigan,43.9878075,-84.38620495425553,0.013354399514500001
678,Glascock County,Georgia,33.223097,-82.62366196699818,0.03619043767549985
679,Glasscock County,Texas,31.867938,-101.52081374760718,0.22242286620400042
680,Glenn County,California,39.5908625,-122.44065208400858,0.055955170886999875
681,Gloucester County,New Jersey,39.701553000000004,-75.14623133843213,0.0009262939850000348
682,Glynn County,Georgia,31.222068999999998,-81.48458287368422,0.02415978532300022
683,Gogebic County,Michigan,46.569503,-90.0783402040943,0.09536020539550008
684,Golden Valley County,North Dakota,46.398393999999996,-109.13173951149899,0.3067135972524991
685,Goliad County,Texas,28.657165499999998,-97.4681531356571,0.14496482526050009
686,Gonzales County,Texas,29.4484865,-97.5026430760672,0.04412599256699997
687,Goochland County,Virginia,37.734142500000004,-77.96680121768466,0.011950050819999974
688,Goodhue County,Minnesota,44.4546385,-92.7348785156372,0.03460976438199994
689,Gooding County,Idaho,42.92413500000001,-114.84063100767159,0.04742055359800014
690,Gordon County,Georgia,34.5099695,-84.87214990743055,0.022587879134500014
691,Goshen County,Wyoming,42.0880245,-104.35335869950953,0.004393785188999975
692,Gosper County,Nebraska,40.525657499999994,-99.8127113424772,0.12734665507349993
693,Gove County,Kansas,38.9153455,-100.48319398259213,0.13385674039450052
694,Grady County,Georgia,35.030735500000006,-97.88179073755543,0.02072765531849994
695,Grafton County,New Hampshire,43.967618,-71.7333728255525,0.031470180717499865
696,Graham County,Kansas,33.039092,-109.95900879387224,0.23799266420350007
697,Grainger County,Tennessee,36.2506355,-83.54978152555468,0.015651640384499853
698,Grand County,Utah,38.999927,-109.57508840539117,0.9880121624429999
699,Grand Forks County,North Dakota,47.933552,-97.45962075,0.0003115537740000451
700,Grand Isle County,Vermont,44.788612,-73.29296322878983,0.024282747478499886
701,Grand Traverse County,Michigan,44.8160525,-85.47513625144393,0.0018600853439999778
702,Granite County,Montana,46.385365500000006,-113.41869278076712,0.5251304679634993
703,Grant County,Minnesota,44.47783,-119.01006533043478,0.06509887060450026
704,Grant Parish,Louisiana,31.592153500000002,-92.56194256036022,0.03469899285050008
705,Granville County,North Carolina,36.282717500000004,-78.65608448508078,0.0050451391734999945
706,Gratiot County,Michigan,43.290723,-84.60235298828377,0.03671282051150017
707,Graves County,Kentucky,36.724211,-88.65217240291979,0.02678374049300031
708,Gray County,Kansas,35.401742999999996,-100.81244432216748,0.07788008603800001
709,Grays Harbor County,Washington,47.162856000000005,-123.88139378440962,0.01071439273349997
710,Grayson County,Kentucky,36.682218,-81.23660632183581,0.02960018759600007
711,Greeley County,Kansas,38.4827485,-101.80605017219304,0.20815576057499977
712,Green County,Kentucky,42.678983,-89.60242806945863,0.026025071411500116
713,Green Lake County,Wisconsin,43.807466,-89.02684092232059,0.03023577226200003
714,Greenbrier County,West Virginia,37.975542000000004,-80.4035962125503,0.023762913094000148
715,Greene County,Ohio,42.279979999999995,-74.13181740244076,0.00018419272449999652
716,Greenlee County,Arizona,33.103786,-109.27146103633015,0.11048711889150059
717,Greensville County,Virginia,36.721466,-77.57297716382854,0.047435811981000046
718,Greenup County,Kentucky,38.56522,-82.95141836170212,0.010770140983000002
719,Greenville County,South Carolina,34.849807999999996,-82.35149794143396,0.0002571183924999807
720,Greenwood County,Kansas,37.8881835,-96.24187973183227,0.18068452796200024
721,Greer County,Oklahoma,34.9206205,-99.51431420331485,0.07937224987600003
722,Gregg County,Texas,32.5134005,-94.84441889255872,0.000575487990999989
723,Gregory County,South Dakota,43.2485765,-99.2410045497127,0.10990047591799942
724,Grenada County,Mississippi,33.787262,-89.8218633026425,0.0004695207054999512
725,Griggs County,North Dakota,47.4565685,-98.242729186948,0.22133858397799983
726,Grimes County,Texas,30.544517,-95.99184367953777,0.0029645880874999615
727,Grundy County,Illinois,42.382062,-92.76810389815628,0.004404719663499987
728,Guadalupe County,New Mexico,34.782945,-104.71009753397735,0.7740349893149993
729,Guayama Municipio,Puerto Rico,17.9925615,-66.138664055183,0.0031284456650001054
730,Guayanilla Municipio,Puerto Rico,18.0188335,-66.78144665088433,0.0027033045525000315
731,Guaynabo Municipio,Puerto Rico,18.3591015,-66.11566738942308,9.560545299999085e-05
